formid,exp,geogr,date,stemp,btemp,btime,start,visibility,averagedepth,maxdepth,current,habitat,,
192795,N,34080044,9/12/2003,84,80,45,13,1,1,NULL,3,5,,
192799,N,34080044,9/12/2003,84,80,50,13,2,1,NULL,3,5,,
192801,N,34080044,9/12/2003,84,80,50,13,1,1,NULL,3,5,,
192803,N,34080044,9/12/2003,84,80,50,13,1,4,NULL,3,5,,
192805,N,34080044,9/12/2003,84,80,50,13,2,1,NULL,3,5,,
192811,N,34080044,9/12/2003,84,80,45,13,1,1,NULL,3,5,,
192812,N,34080044,9/12/2003,84,80,50,13,1,1,NULL,3,5,,
152366,E,34080008,9/12/2003,87,87,40,20,3,3,NULL,3,2,,
152367,E,34080008,9/12/2003,0,0,52,11,5,3,NULL,2,2,,
180887,N,34040004,9/12/2003,0,84,63,15,3,6,NULL,2,6,,
170483,N,34030008,9/11/2003,0,0,57,15,5,4,NULL,2,2,,
187097,E,34030026,9/10/2003,0,83,32,9,5,12,NULL,3,10,,
187098,E,34030009,9/10/2003,0,85,48,10,5,4,NULL,2,2,,
157893,E,34040028,9/9/2003,83,83,60,11,4,3,NULL,3,2,,
186889,N,34030028,9/9/2003,0,86,55,11,5,4,NULL,3,2,,
186503,N,34030023,9/9/2003,86,85,52,10,5,4,NULL,3,2,,
157894,E,34030005,9/9/2003,83,83,60,9,4,3,NULL,3,2,,
186888,N,34030005,9/9/2003,0,85,55,9,5,5,NULL,3,2,,
135665,N,34030008,9/7/2003,88,79,53,15,4,6,NULL,2,3,,
157895,E,34030008,9/7/2003,84,79,40,11,4,6,NULL,2,2,,
170482,N,34030009,9/2/2003,0,84,52,10,5,4,NULL,3,2,,
170481,N,34030009,9/1/2003,0,84,50,10,3,4,NULL,2,2,,
164777,N,34030006,9/1/2003,0,0,60,10,3,1,NULL,3,1,,
157882,N,34030006,8/31/2003,0,0,30,18,2,1,NULL,2,1,,
164776,N,34030006,8/31/2003,0,0,45,14,2,1,NULL,2,1,,
164778,N,34030006,8/30/2003,0,0,45,13,2,1,NULL,2,1,,
152364,E,34080019,8/29/2003,0,0,39,15,3,5,NULL,2,3,,
152365,E,34080018,8/29/2003,87,0,44,16,3,4,NULL,3,1,,
187096,E,34030011,8/29/2003,0,85,50,10,2,5,NULL,3,10,,
187095,E,34030008,8/29/2003,0,85,45,9,2,5,NULL,3,2,,
152362,E,34080008,8/28/2003,0,0,36,15,3,4,NULL,3,1,,
152363,E,34080003,8/28/2003,0,87,42,16,3,3,NULL,3,2,,
152361,E,34080008,8/27/2003,87,0,51,16,2,3,NULL,3,1,,
152360,E,34080004,8/27/2003,0,0,44,15,2,3,NULL,3,1,,
170480,N,34030008,8/25/2003,0,0,55,14,4,4,NULL,3,2,,
100959,N,34030085,8/24/2003,0,0,60,11,3,4,NULL,1,1,,
194445,N,34030083,8/24/2003,0,0,150,11,2,1,NULL,3,1,,
146376,N,34030046,8/24/2003,0,0,60,13,2,1,NULL,2,1,,
100960,N,34030039,8/24/2003,0,0,60,9,3,4,NULL,3,1,,
146377,N,34030028,8/24/2003,0,0,60,11,2,1,NULL,2,1,,
170975,N,34030038,8/23/2003,85,88,20,10,4,8,NULL,1,10,,
170974,N,34030032,8/23/2003,85,87,56,11,3,4,NULL,2,1,,
156960,N,34030028,8/23/2003,0,0,60,13,4,3,NULL,3,1,,
116663,N,34030023,8/23/2003,0,0,52,10,5,4,NULL,3,2,,
116664,N,34030014,8/23/2003,86,86,60,10,5,4,NULL,3,10,,
156961,N,34030014,8/23/2003,0,0,60,15,4,4,NULL,3,10,,
118332,N,34100009,8/22/2003,86,86,60,19,3,1,NULL,3,2,,
170463,N,34030038,8/22/2003,86,85,80,14,4,8,NULL,1,10,,
171768,N,34030038,8/22/2003,86,86,80,14,4,8,NULL,1,10,,
118335,N,34100084,8/19/2003,86,86,68,20,3,5,NULL,3,2,,
178394,N,34050026,8/19/2003,0,0,30,15,2,1,NULL,2,2,,
187017,N,34040024,8/19/2003,0,0,46,11,3,4,NULL,3,3,,
170479,N,34030071,8/19/2003,0,0,53,15,4,4,NULL,3,6,,
187016,N,34030009,8/19/2003,0,0,51,10,4,4,NULL,1,2,,
170478,N,34030008,8/19/2003,0,0,47,15,3,5,NULL,2,2,,
129244,N,34050005,8/18/2003,0,87,57,15,3,4,NULL,2,1,,
187014,N,34030003,8/18/2003,0,0,45,11,3,5,NULL,3,6,,
194530,E,34030028,8/17/2003,86,86,60,14,4,3,NULL,3,2,,
187093,E,34030026,8/17/2003,0,84,35,14,4,13,NULL,2,10,,
187015,N,34030023,8/17/2003,0,0,58,14,3,4,NULL,3,2,,
194529,E,34030023,8/17/2003,86,86,45,16,4,3,NULL,3,2,,
170476,N,34030009,8/17/2003,0,0,52,15,5,4,NULL,3,2,,
187094,E,34030009,8/17/2003,0,86,50,15,4,4,NULL,2,2,,
170477,N,34030008,8/17/2003,0,85,42,15,3,4,NULL,3,2,,
194443,N,34030006,8/17/2003,0,0,105,11,2,1,NULL,3,2,,
194444,N,34030006,8/16/2003,0,0,100,12,2,1,NULL,3,2,,
123275,N,34030009,8/15/2003,0,0,90,10,3,4,NULL,2,0,,
123276,N,34030009,8/15/2003,0,86,90,10,3,4,NULL,2,0,,
186890,N,34030008,8/13/2003,0,88,57,15,2,5,NULL,2,1,,
194447,N,34030082,8/12/2003,0,0,120,14,2,1,NULL,3,1,,
155332,E,34080001,8/11/2003,86,85,95,15,2,4,NULL,3,2,,
194537,N,34030083,8/10/2003,0,0,60,11,2,1,NULL,1,2,,
186892,N,34030008,8/9/2003,0,88,58,15,2,5,NULL,2,1,,
187009,E,34030008,8/9/2003,0,0,52,15,4,5,NULL,3,2,,
187013,E,34030008,8/9/2003,0,0,53,15,4,5,NULL,3,2,,
194448,N,34030006,8/9/2003,0,0,150,12,2,1,NULL,3,2,,
152359,E,34080019,8/8/2003,86,0,42,10,4,5,NULL,3,3,,
152358,E,34080018,8/8/2003,0,0,54,11,5,4,NULL,3,1,,
186893,N,34030031,8/8/2003,0,88,51,14,3,4,NULL,2,1,,
186894,N,34030031,8/8/2003,0,86,58,15,3,4,NULL,2,1,,
187011,E,34030031,8/8/2003,0,0,59,15,3,4,NULL,3,3,,
187012,E,34030031,8/8/2003,0,0,57,14,3,4,NULL,3,3,,
152354,E,34080008,8/7/2003,0,0,43,16,5,4,NULL,3,3,,
187010,E,34030023,8/6/2003,0,0,50,14,3,1,NULL,3,3,,
186705,N,34030006,8/6/2003,86,0,50,14,3,1,NULL,2,1,,
194528,E,34030005,8/6/2003,86,86,90,13,4,1,NULL,3,2,,
178105,E,34080070,8/5/2003,86,0,60,17,3,1,NULL,3,10,,
137912,E,34080019,8/5/2003,87,85,68,14,5,5,NULL,2,2,,
137913,E,34080016,8/5/2003,86,85,55,13,5,7,NULL,3,3,,
124291,N,34040019,8/5/2003,0,87,50,10,4,3,NULL,3,3,,
125311,N,34040019,8/5/2003,0,0,50,10,3,3,NULL,3,3,,
125328,N,34040019,8/5/2003,87,87,50,10,3,3,NULL,3,3,,
125342,N,34040019,8/5/2003,0,86,50,10,3,3,NULL,3,3,,
182289,E,33020028,8/5/2003,84,84,40,11,2,1,NULL,3,2,,
178104,E,34080070,8/4/2003,86,0,60,18,2,1,NULL,3,10,,
187060,E,34080006,8/4/2003,86,86,50,10,3,3,NULL,3,2,,
193291,E,34080006,8/4/2003,0,0,61,10,2,3,NULL,3,3,,
193999,E,34080006,8/4/2003,0,87,60,10,0,0,NULL,3,1,,
194000,E,34080006,8/4/2003,0,0,60,10,3,3,NULL,3,1,,
194078,E,34080006,8/4/2003,0,86,60,10,3,3,NULL,3,2,,
194089,E,34080006,8/4/2003,0,86,60,10,3,3,NULL,3,1,,
194094,E,34080006,8/4/2003,87,0,20,10,3,1,NULL,3,2,,
194097,E,34080006,8/4/2003,0,86,67,10,4,3,NULL,3,1,,
194098,E,34080006,8/4/2003,86,86,60,11,3,3,NULL,2,2,,
194100,E,34080006,8/4/2003,0,0,60,10,3,3,NULL,3,1,,
194192,E,34080006,8/4/2003,0,86,60,10,3,3,NULL,3,1,,
193288,E,34080001,8/4/2003,0,86,64,8,2,4,NULL,3,2,,
193677,E,34080001,8/4/2003,0,86,60,8,3,3,NULL,3,1,,
194077,E,34080001,8/4/2003,0,86,60,8,3,4,NULL,3,2,,
194088,E,34080001,8/4/2003,0,86,60,8,3,3,NULL,3,2,,
194090,E,34080001,8/4/2003,0,0,60,8,3,4,NULL,3,1,,
194091,E,34080001,8/4/2003,86,86,60,8,4,3,NULL,3,2,,
194092,E,34080001,8/4/2003,86,86,60,8,4,3,NULL,3,2,,
194095,E,34080001,8/4/2003,0,86,64,8,3,3,NULL,3,2,,
194096,E,34080001,8/4/2003,0,86,64,8,4,4,NULL,3,2,,
194190,E,34080001,8/4/2003,0,86,60,8,3,3,NULL,3,1,,
194191,E,34080001,8/4/2003,0,0,60,8,3,5,NULL,3,1,,
193414,N,34030083,8/4/2003,0,0,60,13,2,1,NULL,3,1,,
194450,N,34030083,8/4/2003,0,0,90,10,2,1,NULL,3,1,,
170475,N,34030009,8/4/2003,0,0,52,10,4,4,NULL,3,2,,
194069,E,34100004,8/3/2003,0,87,60,10,3,4,NULL,3,1,,
194070,E,34100004,8/3/2003,0,88,60,10,3,4,NULL,3,1,,
193223,E,34080018,8/3/2003,86,0,63,8,4,4,NULL,3,3,,
193962,E,34080018,8/3/2003,0,86,60,8,4,4,NULL,3,2,,
194057,E,34080018,8/3/2003,86,86,50,8,4,4,NULL,3,1,,
194058,E,34080018,8/3/2003,0,86,60,8,3,4,NULL,3,1,,
194059,E,34080018,8/3/2003,0,86,60,8,4,5,NULL,3,1,,
194060,E,34080018,8/3/2003,86,86,60,8,4,3,NULL,3,0,,
194061,E,34080018,8/3/2003,0,86,60,8,3,4,NULL,3,3,,
194062,E,34080018,8/3/2003,0,86,60,8,3,4,NULL,3,1,,
194063,E,34080018,8/3/2003,0,86,55,8,4,4,NULL,3,2,,
194073,E,34080018,8/3/2003,0,86,60,8,3,4,NULL,2,2,,
194081,E,34080018,8/3/2003,83,83,60,8,3,4,NULL,3,1,,
193289,E,34080005,8/3/2003,86,86,67,15,3,3,NULL,3,3,,
194001,E,34080005,8/3/2003,0,86,60,15,3,3,NULL,3,2,,
194002,E,34080005,8/3/2003,0,85,59,15,3,3,NULL,3,2,,
194005,E,34080005,8/3/2003,0,87,68,15,4,3,NULL,3,2,,
194006,E,34080005,8/3/2003,87,87,60,15,4,3,NULL,2,2,,
194007,E,34080005,8/3/2003,0,86,60,15,3,3,NULL,3,2,,
194008,E,34080005,8/3/2003,83,83,60,15,3,4,NULL,3,1,,
194076,E,34080005,8/3/2003,0,86,64,15,3,3,NULL,3,2,,
194085,E,34080005,8/3/2003,0,86,60,15,3,3,NULL,3,2,,
194086,E,34080005,8/3/2003,0,86,60,15,3,3,NULL,3,1,,
194093,E,34080005,8/3/2003,86,86,60,15,4,3,NULL,3,2,,
193292,E,34080004,8/3/2003,86,86,64,10,2,4,NULL,3,3,,
193963,E,34080004,8/3/2003,0,86,60,10,3,3,NULL,3,2,,
194064,E,34080004,8/3/2003,0,86,60,10,3,2,NULL,3,2,,
194065,E,34080004,8/3/2003,0,86,60,10,4,3,NULL,3,1,,
194067,E,34080004,8/3/2003,83,83,60,10,3,4,NULL,3,1,,
194068,E,34080004,8/3/2003,86,86,60,10,4,3,NULL,2,2,,
194071,E,34080004,8/3/2003,0,86,60,10,3,3,NULL,3,1,,
194072,E,34080004,8/3/2003,0,86,59,10,3,3,NULL,2,2,,
194084,E,34080004,8/3/2003,86,86,50,10,4,3,NULL,3,2,,
193290,E,34080002,8/3/2003,86,86,68,13,2,3,NULL,3,0,,
193995,E,34080002,8/3/2003,0,0,60,13,2,3,NULL,3,0,,
194003,E,34080002,8/3/2003,0,86,55,13,3,3,NULL,2,2,,
194004,E,34080002,8/3/2003,83,83,60,13,3,4,NULL,3,1,,
194074,E,34080002,8/3/2003,86,86,60,13,4,3,NULL,3,2,,
194075,E,34080002,8/3/2003,0,86,60,13,3,3,NULL,3,1,,
194079,E,34080002,8/3/2003,0,87,60,13,3,3,NULL,3,2,,
194080,E,34080002,8/3/2003,0,86,60,13,3,2,NULL,3,2,,
194082,E,34080002,8/3/2003,86,86,60,13,4,3,NULL,3,2,,
194083,E,34080002,8/3/2003,0,86,60,13,3,4,NULL,3,2,,
194087,E,34080002,8/3/2003,0,88,60,13,3,3,NULL,3,1,,
131452,N,34080001,8/3/2003,89,86,82,15,2,5,NULL,3,1,,
155336,E,34080001,8/3/2003,85,85,54,15,3,4,NULL,3,2,,
155337,E,34080001,8/3/2003,85,85,33,13,3,3,NULL,3,3,,
155461,N,34080001,8/3/2003,89,85,72,13,2,5,NULL,3,1,,
193297,E,34090015,8/2/2003,86,86,67,15,4,6,NULL,3,3,,
193960,E,34090015,8/2/2003,0,86,75,15,4,6,NULL,3,2,,
194035,E,34090015,8/2/2003,0,86,60,12,4,7,NULL,3,2,,
194039,E,34090015,8/2/2003,0,84,65,15,3,6,NULL,2,3,,
194040,E,34090015,8/2/2003,0,86,62,15,4,6,NULL,3,2,,
194041,E,34090015,8/2/2003,85,85,60,15,4,5,NULL,2,2,,
194042,E,34090015,8/2/2003,0,86,60,15,4,6,NULL,3,0,,
194043,E,34090015,8/2/2003,0,86,60,15,3,6,NULL,2,6,,
194044,E,34090015,8/2/2003,0,0,70,15,4,6,NULL,2,2,,
194045,E,34090015,8/2/2003,86,84,45,15,3,5,NULL,3,6,,
194055,E,34090015,8/2/2003,0,84,71,15,3,5,NULL,2,1,,
194056,E,34090015,8/2/2003,0,86,71,15,3,5,NULL,2,1,,
193299,E,34090014,8/2/2003,86,86,64,12,3,6,NULL,3,2,,
193959,E,34090014,8/2/2003,0,86,65,12,3,6,NULL,3,2,,
194030,E,34090014,8/2/2003,0,84,65,12,3,6,NULL,2,1,,
194031,E,34090014,8/2/2003,0,86,67,12,3,6,NULL,2,1,,
194033,E,34090014,8/2/2003,0,86,65,12,3,6,NULL,3,3,,
194034,E,34090014,8/2/2003,0,85,53,12,3,6,NULL,2,2,,
194036,E,34090014,8/2/2003,86,86,60,12,3,5,NULL,2,2,,
194037,E,34090014,8/2/2003,0,0,68,12,3,6,NULL,2,2,,
194038,E,34090014,8/2/2003,0,85,65,12,3,6,NULL,2,2,,
194046,E,34090014,8/2/2003,86,86,45,12,4,6,NULL,3,2,,
193300,E,34090013,8/2/2003,86,86,65,9,4,7,NULL,3,2,,
193958,E,34090013,8/2/2003,0,86,63,9,3,7,NULL,3,2,,
194022,E,34090013,8/2/2003,0,86,65,9,3,7,NULL,3,2,,
194023,E,34090013,8/2/2003,0,86,50,9,3,7,NULL,3,2,,
194024,E,34090013,8/2/2003,85,0,60,9,3,6,NULL,2,3,,
194025,E,34090013,8/2/2003,0,84,63,9,3,7,NULL,2,1,,
194026,E,34090013,8/2/2003,0,86,63,9,3,7,NULL,2,1,,
194027,E,34090013,8/2/2003,0,86,58,9,3,7,NULL,3,2,,
194028,E,34090013,8/2/2003,86,86,60,9,0,6,NULL,3,2,,
194029,E,34090013,8/2/2003,85,85,60,9,3,7,NULL,2,2,,
194032,E,34090013,8/2/2003,0,86,55,9,3,7,NULL,2,2,,
193298,E,34090010,8/2/2003,86,86,53,18,3,4,NULL,3,3,,
193961,E,34090010,8/2/2003,0,86,75,18,3,4,NULL,3,3,,
194047,E,34090010,8/2/2003,0,86,75,18,3,5,NULL,3,3,,
194048,E,34090010,8/2/2003,0,87,60,18,3,5,NULL,3,0,,
194049,E,34090010,8/2/2003,0,87,59,18,3,4,NULL,3,2,,
194050,E,34090010,8/2/2003,87,87,60,18,3,4,NULL,2,2,,
194051,E,34090010,8/2/2003,0,88,72,18,3,5,NULL,2,1,,
194052,E,34090010,8/2/2003,0,0,69,18,3,4,NULL,2,2,,
194053,E,34090010,8/2/2003,0,88,69,18,3,4,NULL,2,1,,
194054,E,34090010,8/2/2003,0,88,69,18,4,4,NULL,2,1,,
137918,E,34080008,8/2/2003,85,85,50,17,3,4,NULL,3,2,,
137917,E,34080003,8/2/2003,85,85,48,15,3,4,NULL,3,2,,
166784,N,34040006,8/2/2003,0,0,30,16,3,1,NULL,3,2,,
186704,N,34030031,8/2/2003,0,86,48,16,3,4,NULL,2,1,,
187084,E,34030031,8/2/2003,0,0,53,15,3,4,NULL,3,2,,
186703,N,34030028,8/2/2003,0,86,50,14,3,4,NULL,2,1,,
187085,E,34030023,8/2/2003,0,0,50,14,3,4,NULL,3,2,,
194453,N,34030007,8/2/2003,0,0,150,11,2,1,NULL,3,2,,
193726,E,34100042,8/1/2003,86,86,61,9,3,7,NULL,3,2,,
193954,E,34100042,8/1/2003,0,86,64,9,3,7,NULL,3,2,,
193972,E,34100042,8/1/2003,86,86,60,9,3,7,NULL,2,2,,
193973,E,34100042,8/1/2003,0,85,60,9,3,7,NULL,2,2,,
193974,E,34100042,8/1/2003,83,83,61,9,3,8,NULL,2,1,,
193975,E,34100042,8/1/2003,0,86,48,9,3,7,NULL,2,2,,
193976,E,34100042,8/1/2003,0,86,58,9,4,6,NULL,2,1,,
193977,E,34100042,8/1/2003,0,86,52,9,3,7,NULL,3,2,,
193978,E,34100042,8/1/2003,0,84,58,9,4,6,NULL,2,1,,
193979,E,34100042,8/1/2003,86,86,50,9,4,7,NULL,3,2,,
193981,E,34100042,8/1/2003,0,86,47,9,3,7,NULL,2,1,,
193724,E,34100041,8/1/2003,86,86,61,12,3,7,NULL,3,2,,
193955,E,34100041,8/1/2003,0,86,62,12,3,7,NULL,3,2,,
193982,E,34100041,8/1/2003,0,86,60,12,3,7,NULL,2,2,,
193983,E,34100041,8/1/2003,0,87,60,12,3,7,NULL,2,1,,
193984,E,34100041,8/1/2003,0,84,60,12,3,7,NULL,2,1,,
193985,E,34100041,8/1/2003,0,86,50,12,3,8,NULL,3,8,,
193986,E,34100041,8/1/2003,0,86,61,12,3,7,NULL,2,2,,
193988,E,34100041,8/1/2003,0,86,60,12,3,7,NULL,3,2,,
193989,E,34100041,8/1/2003,83,83,65,12,3,7,NULL,2,2,,
193990,E,34100041,8/1/2003,86,86,50,12,3,8,NULL,3,2,,
193994,E,34100041,8/1/2003,86,86,58,12,3,6,NULL,2,2,,
193296,E,34100030,8/1/2003,86,86,76,18,2,6,NULL,2,2,,
193957,E,34100030,8/1/2003,0,86,82,18,3,5,NULL,3,2,,
194013,E,34100030,8/1/2003,0,86,51,17,3,5,NULL,2,2,,
194014,E,34100030,8/1/2003,0,86,71,17,3,5,NULL,2,1,,
194015,E,34100030,8/1/2003,0,84,71,17,3,5,NULL,2,1,,
194017,E,34100030,8/1/2003,0,86,60,17,3,5,NULL,2,2,,
194019,E,34100030,8/1/2003,87,86,60,18,3,5,NULL,2,2,,
194020,E,34100030,8/1/2003,0,86,60,18,3,5,NULL,3,2,,
194021,E,34100030,8/1/2003,83,83,63,18,3,7,NULL,2,1,,
193729,E,34100016,8/1/2003,86,86,65,15,2,7,NULL,2,2,,
193956,E,34100016,8/1/2003,0,86,56,15,3,7,NULL,3,2,,
193991,E,34100016,8/1/2003,0,86,45,15,3,6,NULL,3,2,,
193992,E,34100016,8/1/2003,0,86,60,15,3,7,NULL,3,2,,
193993,E,34100016,8/1/2003,0,85,60,15,3,7,NULL,2,2,,
194009,E,34100016,8/1/2003,83,83,51,15,3,7,NULL,2,2,,
194010,E,34100016,8/1/2003,0,0,60,15,3,7,NULL,2,1,,
194011,E,34100016,8/1/2003,0,86,60,15,3,7,NULL,2,1,,
194012,E,34100016,8/1/2003,86,86,50,15,3,8,NULL,3,2,,
194016,E,34100016,8/1/2003,0,85,57,15,3,7,NULL,2,1,,
194018,E,34100016,8/1/2003,86,86,60,15,3,6,NULL,2,1,,
116294,N,34030018,8/1/2003,87,85,30,10,4,1,NULL,3,2,,
116295,N,34030018,8/1/2003,87,85,30,10,4,1,NULL,3,2,,
116296,N,34030018,8/1/2003,87,85,30,10,4,1,NULL,3,2,,
116297,N,34030018,8/1/2003,87,0,30,10,4,1,NULL,3,2,,
118304,N,34030008,8/1/2003,0,83,55,11,4,6,NULL,3,2,,
118372,N,34030008,8/1/2003,0,83,52,10,4,5,NULL,3,2,,
170474,N,34030008,8/1/2003,0,0,41,15,4,4,NULL,3,2,,
186701,N,34030008,8/1/2003,0,86,54,10,3,4,NULL,2,1,,
186702,N,34030008,8/1/2003,0,86,52,11,3,5,NULL,2,1,,
193295,E,34100081,7/31/2003,86,86,56,17,3,8,NULL,2,3,,
193951,E,34100081,7/31/2003,0,85,50,17,3,8,NULL,2,3,,
193952,E,34100081,7/31/2003,0,85,46,17,3,8,NULL,2,3,,
193953,E,34100081,7/31/2003,0,84,35,17,3,8,NULL,1,3,,
193964,E,34100081,7/31/2003,0,86,35,17,3,7,NULL,2,6,,
193965,E,34100081,7/31/2003,86,86,50,17,3,7,NULL,2,3,,
193966,E,34100081,7/31/2003,85,85,57,17,3,8,NULL,2,3,,
193968,E,34100081,7/31/2003,0,86,47,17,3,6,NULL,2,3,,
193970,E,34100081,7/31/2003,0,86,41,17,3,7,NULL,2,3,,
193980,E,34100081,7/31/2003,85,85,60,17,3,8,NULL,2,3,,
194209,E,34100081,7/31/2003,0,86,49,17,3,7,NULL,2,3,,
193225,E,34100075,7/31/2003,84,84,46,9,4,9,NULL,2,2,,
193943,E,34100075,7/31/2003,0,0,46,9,6,8,NULL,3,2,,
193944,E,34100075,7/31/2003,0,82,46,9,6,8,NULL,3,2,,
193946,E,34100075,7/31/2003,86,0,45,9,4,8,NULL,2,2,,
193947,E,34100075,7/31/2003,0,82,35,9,4,10,NULL,3,2,,
193948,E,34100075,7/31/2003,0,82,45,9,4,10,NULL,3,2,,
193949,E,34100075,7/31/2003,85,82,38,9,4,11,NULL,3,6,,
194169,E,34100075,7/31/2003,0,85,34,9,5,10,NULL,3,2,,
194170,E,34100075,7/31/2003,83,0,46,9,4,11,NULL,2,2,,
194178,E,34100075,7/31/2003,0,85,37,9,5,12,NULL,3,6,,
194206,E,34100075,7/31/2003,86,82,32,9,4,10,NULL,3,2,,
193727,E,34100043,7/31/2003,85,85,56,11,4,7,NULL,3,2,,
194171,E,34100043,7/31/2003,0,86,53,11,6,8,NULL,3,1,,
194172,E,34100043,7/31/2003,0,86,53,11,5,6,NULL,3,1,,
194173,E,34100043,7/31/2003,0,86,48,11,4,7,NULL,3,3,,
194174,E,34100043,7/31/2003,0,86,58,11,4,7,NULL,3,2,,
194175,E,34100043,7/31/2003,86,86,60,11,4,6,NULL,2,2,,
194176,E,34100043,7/31/2003,0,84,58,11,5,8,NULL,3,1,,
194177,E,34100043,7/31/2003,83,83,59,11,3,8,NULL,3,2,,
194185,E,34100043,7/31/2003,86,86,55,11,4,6,NULL,3,2,,
194207,E,34100043,7/31/2003,0,86,44,11,4,7,NULL,3,2,,
193294,E,34100030,7/31/2003,86,86,75,14,3,6,NULL,2,2,,
194179,E,34100030,7/31/2003,86,86,60,14,3,5,NULL,2,2,,
194180,E,34100030,7/31/2003,0,86,53,14,4,6,NULL,2,2,,
194181,E,34100030,7/31/2003,83,83,73,15,3,6,NULL,3,1,,
194182,E,34100030,7/31/2003,0,85,70,14,3,6,NULL,2,2,,
194183,E,34100030,7/31/2003,0,85,60,14,3,6,NULL,3,2,,
194184,E,34100030,7/31/2003,86,86,65,14,4,7,NULL,3,2,,
194186,E,34100030,7/31/2003,0,85,61,14,4,6,NULL,3,2,,
194187,E,34100030,7/31/2003,0,84,50,14,3,5,NULL,2,1,,
194188,E,34100030,7/31/2003,0,86,60,14,3,5,NULL,2,1,,
194208,E,34100030,7/31/2003,0,86,67,14,4,6,NULL,3,2,,
193967,E,34100007,7/31/2003,86,86,45,19,4,1,NULL,3,1,,
193969,E,34100007,7/31/2003,0,86,60,18,3,1,NULL,3,1,,
193971,E,34100007,7/31/2003,86,0,15,19,3,1,NULL,3,1,,
137914,E,34060004,7/31/2003,86,84,55,15,5,4,NULL,3,2,,
137915,E,34060004,7/31/2003,86,85,60,16,5,4,NULL,3,2,,
193417,N,34030083,7/31/2003,0,0,60,10,2,1,NULL,3,3,,
193418,N,34030083,7/31/2003,0,0,120,12,2,1,NULL,3,2,,
170521,E,34030026,7/31/2003,0,85,30,9,4,12,NULL,1,10,,
165993,E,34030009,7/31/2003,0,86,50,10,5,4,NULL,3,2,,
186946,E,34100044,7/30/2003,0,86,54,15,4,8,NULL,1,1,,
193425,E,34100044,7/30/2003,0,86,52,15,4,8,NULL,1,1,,
193725,E,34100044,7/30/2003,85,85,51,15,3,7,NULL,1,2,,
193928,E,34100044,7/30/2003,85,85,46,15,4,7,NULL,2,2,,
193929,E,34100044,7/30/2003,0,86,47,15,4,8,NULL,2,2,,
193930,E,34100044,7/30/2003,0,86,43,15,4,7,NULL,2,2,,
193931,E,34100044,7/30/2003,0,85,45,15,4,8,NULL,2,2,,
193932,E,34100044,7/30/2003,0,0,59,15,3,8,NULL,1,2,,
193933,E,34100044,7/30/2003,85,85,30,15,4,8,NULL,1,2,,
194196,E,34100044,7/30/2003,0,86,50,15,3,7,NULL,1,2,,
194204,E,34100044,7/30/2003,0,86,40,15,4,7,NULL,2,2,,
193286,E,34100021,7/30/2003,84,84,47,18,4,9,NULL,2,2,,
193423,E,34100021,7/30/2003,0,85,52,18,5,7,NULL,2,2,,
193676,E,34100021,7/30/2003,0,84,45,18,6,8,NULL,2,2,,
193934,E,34100021,7/30/2003,0,82,45,18,5,9,NULL,1,2,,
193935,E,34100021,7/30/2003,0,85,40,18,5,9,NULL,1,2,,
193936,E,34100021,7/30/2003,83,0,49,17,5,9,NULL,2,2,,
193937,E,34100021,7/30/2003,0,85,37,18,4,9,NULL,2,2,,
193938,E,34100021,7/30/2003,84,84,45,18,4,8,NULL,2,2,,
193939,E,34100021,7/30/2003,0,84,36,18,4,9,NULL,3,2,,
193950,E,34100021,7/30/2003,84,84,40,18,0,8,NULL,1,2,,
194205,E,34100021,7/30/2003,0,86,37,18,4,9,NULL,2,2,,
186945,E,34100017,7/30/2003,0,84,61,12,4,7,NULL,2,1,,
193678,E,34100017,7/30/2003,0,86,61,12,4,7,NULL,2,1,,
193730,E,34100017,7/30/2003,86,86,68,12,4,8,NULL,2,2,,
193920,E,34100017,7/30/2003,0,85,51,12,4,7,NULL,3,2,,
193921,E,34100017,7/30/2003,0,85,46,12,4,8,NULL,3,2,,
193922,E,34100017,7/30/2003,85,85,55,12,4,7,NULL,2,2,,
193924,E,34100017,7/30/2003,83,83,57,11,3,9,NULL,2,2,,
193926,E,34100017,7/30/2003,85,85,50,12,4,8,NULL,3,2,,
193945,E,34100017,7/30/2003,0,86,45,12,4,8,NULL,3,2,,
194203,E,34100017,7/30/2003,0,86,45,12,4,8,NULL,3,2,,
186944,E,34100013,7/30/2003,0,85,50,9,6,10,NULL,2,2,,
193679,E,34100013,7/30/2003,0,85,50,9,6,9,NULL,2,2,,
193728,E,34100013,7/30/2003,84,0,38,9,4,9,NULL,2,2,,
193919,E,34100013,7/30/2003,85,84,40,9,5,9,NULL,2,2,,
193923,E,34100013,7/30/2003,0,86,50,12,3,8,NULL,2,2,,
193925,E,34100013,7/30/2003,0,85,38,9,4,10,NULL,2,2,,
194193,E,34100013,7/30/2003,85,85,50,9,5,8,NULL,2,2,,
194194,E,34100013,7/30/2003,0,85,45,9,4,10,NULL,2,2,,
194195,E,34100013,7/30/2003,0,86,38,9,5,10,NULL,2,3,,
194197,E,34100013,7/30/2003,0,0,41,9,6,10,NULL,2,2,,
194198,E,34100013,7/30/2003,0,86,38,9,5,10,NULL,3,2,,
194199,E,34100013,7/30/2003,0,84,35,9,5,10,NULL,3,2,,
152357,E,34080003,7/30/2003,85,0,47,10,5,4,NULL,3,1,,
